0.7519505392676452	0.7275139147894087	0.705392271541968	0.6853360630056454	0.6671118950822422	0.650505967679995	0.6353255775194097	0.6213991933156409	0.608575568980483	0.5967222752179607	0.5857239355591644	0.5754803670034235	0.5659047555325118	0.5569219441546075	0.5484668739421135	0.5404831936894857	0.5329220381944331	0.5257409660499024	0.5189030431020174	0.5123760558184123	0.5061318386262046	0.500145700079893	0.49439593402579823	0.4888634034402966	0.4835311861538916	0.4783842731311251	0.4734093113065793	0.4685943841596291	0.46392882424309145	0.45940305277143695	0.4550084421355319	0.45073719785774025	0.4465822570483611	0.4425372008858018	0.43859617903123743	0.4347538442149069	0.43100529550538397	0.42734602900340846	0.4237718948952878	0.42027905996336873	0.4168639747877641	0.4135233449885244	0.41025410595433315	0.40705340058554035	0.4039185596483378	0.40084708439524813	0.39783663115649337	0.39488499764869783	0.3919901107829596	0.38915001578456837	0.38636286646241846	0.3836269164881412	0.3809405115637686	0.3783020823728086	0.3757101382233856	0.3731632613039437	0.3706601014821588	0.36819937158649985	0.36577984311741163	0.3634003423416443	0.36105974672890745	0.3587569816949307	0.3564910176192767	0.3542608671099561	0.3520655824901295	0.3499042534849948	0.3477760050894348	0.3456799955991424	0.3436154147898539	0.3415814822309707	0.33957744572131815	0.33760257983608566	0.33565618457512486	0.33373758410379056	0.3318461255784063	0.3299811780492253	0.328142131434452	0.32632839555952986	0.324539399256443	0.3227745895182837	0.3210334307047824	0.3193154037948862	0.31762000568283644	0.3159467485145081	0.3142951590610662	0.31266477812724447	0.3110551599917928	0.30946587187784086	0.30789649345112136	0.30634661634416005	0.30481584370470566	0.30330378976679423	0.3018100794429943	0.300334347936471	0.2988762403716283	0.2974354114421798	0.29601152507557715	0.29460425411282515	0.2932132800027591	0.29183829250994814	0.2904789894354382	0.2891350763496058	0.28780626633644546	0.28649227974866326	0.2851928439729849	0.2839076932051346	0.2826365682339714	0.2813792162343072	0.280135390567959	0.2789048505926181	0.2776873614781443	0.2764826940299198	0.27529062451891634	0.2741109345181544	0.2729434107452499	0.27178784491076274	0.2706440335720773	0.2695117779925636	0.2683908840057785	0.2672811618844824	0.26618242621425814	0.26509449577153166	0.2640171934058038	0.2629503459259138	0.2618937839901639	0.2608473420001436	0.25981085799810044	0.2587841735677142	0.25776713373813226	0.25675958689113976	0.25576138467133835	0.25477238189921436	0.2537924364869853	0.25282140935711667	0.2518591643634061	0.2509055682145413	0.2499604904000323	0.24902380311843686	0.24809538120778776	0.24717510207814666	0.24626284564620404	0.24535849427185188	0.2444619326966602	0.24357304798418686	0.24269172946206022	0.24181786866576802	0.24095135928409644	0.24009209710616192	0.23923997996997934	0.23839490771251776	0.2375567821211885	0.2367255068867234	0.23590098755739203	0.2350831314945144	0.23427184782923083	0.23346704742048013	0.2326686428141541	0.2318765482033854	0.23109067938993355	0.23031095374663807	0.22953729018089564	0.22876960909913868	0.22800783237227767	0.22725188330207946	0.2265016865884503	0.22575716829759954	0.22501825583105223	0.22428487789548743	0.22355696447337586	0.22283444679439388	0.22211725730758772	0.22140532965426873	0.2206985986416145	0.21999700021695734	0.21930047144273765	0.2186089504721044	0.21792237652514262	0.21724068986570716	0.21656383177885255	0.21589174454883098	0.21522437143765036	0.21456165666417368	0.21390354538374182	0.21324998366830886	0.2126009184870715	0.2119562976875811	0.21131606997732447	0.21068018490575754	0.21004859284678337	0.2094212449816585	0.20879809328231744	0.20817909049510383	0.20756419012489477	0.20695334641961186	0.20634651435510365	0.20574364962039093	0.20514470860326775	0.20454964837624276	0.20395842668281858	0.20337100192409338	0.20278733314568018	0.2022073800249348	0.201631102858483	0.20105846255003912	0.20048942059850888	0.19992393908636993	0.19936198066831978	0.19880350856018658	0.19824848652809599	0.19769687887788562	0.19714865044476124	0.19660376658318993	0.19606219315702286	0.19552389652983923	0.19498884355551316	0.1944570015689873	0.19392833837725826	0.19340282225055982	0.19288042191374574	0.19236110653786148	0.191844845731905	0.19133160953476813	0.19082136840735509	0.19031409322487491	0.18980975526930233	0.1893083262220021	0.18880977815651503	0.1883140835314995	0.1878212151838257	0.1873311463218187	0.18684385051864635	0.18635930170584913	0.18587747416700712	0.18539834253154389	0.1849218817686583	0.18444806718138781	0.18397687440079535	0.18350827938027886	0.18304225838999919	0.1825787880114256	0.18211784513199353	0.18165940693987465	0.18120345091885343	0.1807499548433109	0.1802988967733108	0.17985025504978636	0.17940400828982583	0.17896013538205402	0.1785186154821076	0.17807942800820104	0.17764255263678436	0.17720796929828578	0.17677565817294139	0.1763455996867077	0.17591777450725513	0.1754921635400424	0.17506874792446814	0.17464750903009746	0.17422842845296482	0.17381148801194826	0.17339666974521445	0.1729839559067337	0.17257332896286318	0.17216477158899485	0.17175826666627012	0.17135379727835648	0.17095134670828604	0.17055089843535678	0.17015243613208916	0.16975594366124463	0.16936140507289826	0.1689688046015676	0.16857812666339556	0.168189355853387	0.16780247694269537	0.1674174748759624	0.16703433476870552	0.16665304190475455	0.16627358173373616	0.1658959398686043	0.1655201020832165	0.16514605430995383	0.16477378263738562	0.16440327330797586	0.1640345127158323	0.16366748740449444	0.16330218406476407	0.16293858953257265	0.16257669078688888	0.16221647494766192	0.1618579292738029	0.16150104116120118	0.16114579814077684	0.16079218787656702	0.1604401981638456	0.16008981692727733	0.15974103221910246	0.1593938322173551	0.15904820522411067	0.15870413966376548	0.15836162408134458	0.15802064714084027	0.15768119762357816	0.15734326442661156	0.15700683656114328	0.15667190315097465	0.15633845343098104	0.15600647674561183	0.1556759625474176	0.1553469003956008	0.15501927995459167	0.15469309099264644	0.15436832338047238	0.15404496708987006	0.15372301219240414	0.15340244885809223	0.15308326735411631	0.15276545804355643	0.15244901138414357	0.1521339179270337	0.15182016831560174	0.1515077532842549	0.15119666365726542	0.150886890347622	0.15057842435589985	0.1502712567691483	0.14996537875979676	0.14966078158457896	0.14935745658347122	0.1490553951786515	0.14875458887347237	0.1484550292514498	0.14815670797527017	0.14785961678581044	0.14756374750117462	0.1472690920157455	0.14697564229925023	0.14668339039584138	0.14639232842319091	0.14610244857159885	0.14581374310311596	0.14552620435067845	0.14523982471725733	0.14495459667501975	0.14467051276450335	0.144387565593803	0.14410574783776942	0.14382505223722045	0.14354547159816408	0.1432669987910315	0.1429896267499242	0.14271334847186978	0.14243815701609006	0.1421640455032799	0.14189100711489533	0.14161903509245408	0.14134812273684505	0.1410782634076472	0.14080945052246022	0.14054167755624278	0.1402749380406625	0.1400092255634526	0.13974453376778034	0.1394808563516221	0.13921818706715014	0.13895651972012518	0.13869584816929895	0.138436166325826	0.13817746815268164	0.13791974766408965	0.13766299892495779	0.13740721605032094	0.137152393204791	0.13689852460201665	0.1366456045041482	0.1363936272213113	0.13614258711108757	0.1358924785780015	0.135643296073016	0.13539503409303244	0.1351476871804006	0.13490124992243124	0.13465571695091955	0.13441108294167178	0.13416734261403937	0.13392449073045976	0.13368252209600215	0.13344143155792051	0.13320121400521118	0.13296186436817808	0.13272337761800182	0.13248574876631514	0.1322489728647849	0.13201304500469752	0.13177796031655167	0.13154371396965486	0.13131030117172668	0.13107771716850536	0.13084595724336098	0.1306150167169127	0.13038489094665126	0.13015557532656638	0.12992706528677817	0.12969935629317403	0.12947244384705023	0.129246323484757	0.12902099077734885	0.1287964413302393	0.12857267078285933	0.1283496748083208	0.12812744911308357	0.12790598943662695	0.12768529155112487	0.12746535126112538	0.12724616440323425	0.12702772684580205	0.12681003448861505	0.12659308326258972	0.1263768691294722	0.12616138808153957	0.1259466361413056	0.1257326093612301	0.12551930382343224	0.12530671563940615	0.1250948409497402	0.12488367592384077	0.12467321675965784	0.12446345968341445	0.12425440094933929	0.12404603683940303	0.12383836366305612	0.12363137775697179	0.12342507548479048	0.1232194532368672	0.12301450743002339	0.12281023450730039	0.12260663093771479	0.12240369321601942	0.12220141786246465	0.12199980142256336	0.12179884046685786	0.12159853159069134	0.12139887141397916	0.12119985658098571	0.12100148376010121	0.12080374964362219	0.12060665094753474	0.12041018441129976	0.12021434679764051	0.1200191348923326	0.11982454550399646	0.11963057546389216	0.11943722162571646	0.11924448086540135	0.11905235008091655	0.11886082619207233	0.1186699061403253	0.1184795868885867	0.11828986542103223	0.11810073874291362	0.11791220388037374	0.11772425788026174	0.1175368978099511	0.1173501207571604	0.11716392382977509	0.11697830415567091	0.11679325888253986	0.11660878517771821	0.11642488022801521	0.11624154123954517	0.11605876543755979	0.11587655006628361	0.11569489238875005	0.11551378968663968	0.11533323926012082	0.11515323842769042	0.11497378452601782	0.11479487490978948	0.11461650695155538	0.1144386780415779	0.11426138558768024	0.11408462701509872	0.11390839976633511	0.11373270130101132	0.11355752909572461	0.11338288064390514	0.11320875345567435	0.11303514505770641	0.11286205299308781	0.11268947482118175	0.11251740811749218	0.11234585047352919	0.11217479949667668	0.11200425281005989	0.11183420805241648	0.11166466287796584	0.11149561495628317	0.11132706197217163	0.11115900162553828	0.11099143163126948	0.11082434971910805	0.110657753633533	0.11049164113363782	0.11032600999301226	0.11016085799962386	0.10999618295570177	0.10983198267762101	0.10966825499578702	0.10950499775452396	0.10934220881196086	0.1091798860399212	0.109018027323813	0.10885663056251899	0.10869569366828923	0.10853521456663379	0.10837519119621736	0.1082156215087535	0.10805650346890133	0.10789783505416227	0.10773961425477846	0.10758183907363131	0.10742450752614181	0.10726761764017133	0.10711116745592343	0.10695515502584682	0.10679957841453881	0.10664443569865005	0.1064897249667902	0.1063354443194337	0.10618159186882777	0.10602816573890017	0.10587516406516827	0.10572258499464852	0.10557042668576755	0.10541868730827372	0.10526736504314889	0.10511645808252178	0.10496596462958244	0.10481588289849571	0.10466621111431812	0.10451694751291317	0.10436809034086857	0.10421963785541416	0.10407158832434056	0.10392394002591798	0.10377669124881686	0.1036298402920279	0.10348338546478406	0.1033373250864824	0.1031916574866072	0.10304638100465299	0.10290149399004972	0.10275699480208665	0.10261288180983863	0.10246915339209223	0.10232580793727213	0.10218284384336951	0.1020402595178698	0.10189805337768175	0.10175622384906619	0.10161476936756748	0.10147368837794275	0.10133297933409438	0.1011926406990014	0.10105267094465226	0.10091306855197744	0.10077383201078388	0.10063495981968924	0.10049645048605568	0.1003583025259272	0.10022051446396349	0.10008308483337827	0.09994601217587556	0.09980929504158734	0.09967293198901216	0.09953692158495339	0.0994012624044586	0.09926595303075983	0.09913099205521363	0.09899637807724103	0.09886210970427042	0.09872818555167817	0.09859460424273153	0.09846136440853115	0.09832846468795489	0.09819590372760101	0.09806368018173275	0.09793179271222309	0.09780023998849995	0.09766902068749168	0.09753813349357396	0.09740757709851496	0.09727735020142396	0.09714745150869783	0.09701787973396939	0.09688863359805547	0.09675971182890637	0.0966311131615544	0.09650283633806361	0.09637488010748056	0.09624724322578403	0.0961199244558365	0.0959929225673351	0.0958662363367633	0.09573986454734386	0.09561380598898993	0.09548805945825951	0.0953626237583077	0.09523749769884075	0.09511268009607013	0.0949881697726672	0.09486396555771767	0.0947400662866773	0.09461647080132674	0.09449317794972818	0.0943701865861815	0.09424749557118053	0.09412510377137075	0.09400301005950588	0.09388121331440648	0.09375971242091691	0.09363850626986489	0.09351759375801943	0.09339697378805048	0.09327664526848747	0.0931566071136803	0.09303685824375829	0.09291739758459105	0.09279822406774935	0.0926793366304658	0.09256073421559628	0.09244241577158156	0.09232438025240974	0.09220662661757743	0.09208915383205371	0.09197196086624175	0.09185504669594279	0.09173841030231905	0.09162205067185783	0.09150596679633557	0.09139015767278177	0.09127462230344442	0.09115935969575367	0.0910443688622881	0.09092964882073964	0.09081519859387925	0.09070101720952332	0.0905871037004993	0.09047345710461291	0.09036007646461439	0.09024696082816593	0.0901341092478084	0.09002152078092975	0.08990919448973231	0.08979712944120068	0.08968532470707066	0.08957377936379742	0.08946249249252418	0.0893514631790516	0.0892406905138069	0.08913017359181376	0.08901991151266124	0.08890990338047453	0.08880014830388565	0.0886906453960023	0.08858139377438011	0.08847239256099315	0.08836364088220441	0.08825513786873831	0.08814688265565117	0.08803887438230425	0.08793111219233439	0.08782359523362762	0.08771632265829057	0.08760929362262368	0.08750250728709422	0.08739596281630879	0.08728965937898742	0.08718359614793601	0.0870777723000214	0.08697218701614415	0.08686683948121295	0.08676172888411929	0.08665685441771165	0.08655221527877005	0.08644781066798139	0.08634363978991413	0.08623970185299384	0.08613599606947815	0.08603252165543332	0.08592927783070901	0.08582626381891492	0.085723478847397	0.08562092214721367	0.08551859295311211	0.0854164905035053	0.08531461404044917	0.08521296280961875	0.08511153606028664	0.08501033304529954	0.08490935302105586	0.08480859524748427	0.08470805898802039	0.08460774350958582	0.08450764808256654	0.08440777198079018	0.08430811448150569	0.0842086748653617	0.08410945241638512	0.08401044642196072	0.08391165617280989	0.08381308096297022	0.0837147200897748	0.08361657285383232	0.08351863855900622	0.0834209165123953	0.08332340602431364	0.08322610640827023	0.08312901698095028	0.08303213706219531	0.08293546597498418	0.08283900304541271	0.0827427476026766	0.08264669897905116	0.08255085650987248	0.0824552195335199	0.08235978739139642	0.0822645594279108	0.08216953499045973	0.08207471342940886	0.08198009409807583	0.08188567635271145	0.08179145955248326	0.08169744305945667	0.08160362623857803	0.08151000845765805	0.0814165890873534	0.0813233675011505	0.08123034307534807	0.08113751518904111	0.08104488322410308	0.08095244656517009	0.08086020459962456	0.08076815671757842	0.0806763023118568	0.08058464077798286	0.0804931715141606	0.08040189392125992	0.08031080740280037	0.08021991136493571	0.08012920521643836	0.08003868836868361	0.07994836023563526	0.07985822023382928	0.07976826778235963	0.07967850230286284	0.07958892321950282	0.07949952995895698	0.07941032195040088	0.07932129862549361	0.07923245941836393	0.07914380376559524	0.07905533110621189	0.07896704088166481	0.07887893253581697	0.07879100551493053	0.07870325926765159	0.07861569324499794	0.07852830690034421	0.07844109968940856	0.0783540710702399	0.07826722050320352	0.0781805474509685	0.07809405137849422	0.07800773175301767	0.07792158804403945	0.07783561972331211	0.07774982626482672	0.07766420714479966	0.07757876184166101	0.07749348983604133	0.07740839061075903	0.07732346365080865	0.07723870844334786	0.07715412447768584	0.07706971124527077	0.076985468239678	0.0769013949565976	0.07681749089382327	0.07673375555124025	0.07665018843081292	0.07656678903657436	0.07648355687461365	0.07640049145306556	0.07631759228209783	0.0762348588739012	0.0761522907426768	0.07606988740462622	0.07598764837793982	0.0759055731827855	0.07582366134129873	0.07574191237757018	0.07566032581763632	0.07557890118946808	0.07549763802296015	0.07541653584992071	0.07533559420406076	0.07525481262098338	0.07517419063817433	0.07509372779499066	0.07501342363265127	0.074933277694226	0.07485328952462654	0.07477345867059565	0.0746937846806976	0.07461426710530815	0.07453490549660459	0.07445569940855618	0.07437664839691473	0.07429775201920462	0.0742190098347132	0.07414042140448156	0.07406198629129492	0.07398370405967353	0.07390557427586292	0.07382759650782543	0.07374977032523	0.07367209529944409	0.07359457100352366	0.07351719701220527	0.07343997290189626	0.07336289825066598	0.07328597263823755	0.0732091956459784	0.07313256685689234	0.07305608585560996	0.07297975222838103	0.07290356556306515	0.07282752544912406	0.07275163147761256	0.07267588324117052	0.07260028033401424	0.07252482235192881	0.07244950889225922	0.07237433955390282	0.07229931393730082	0.07222443164443017	0.07214969227879635	0.0720750954454242	0.07200064075085147	0.07192632780311956	0.0718521562117669	0.07177812558782057	0.07170423554378896	0.07163048569365399	0.07155687565286327	0.07148340503832308	0.07141007346839084	0.07133688056286716	0.071263825942989	0.07119090923142211	0.07111813005225373	0.07104548803098543	0.07097298279452585	0.07090061397118361	0.07082838119066011	0.07075628408404265	0.07068432228379735	0.07061249542376184	0.07054080313913905	0.07046924506648969	0.07039782084372562	0.07032653011010319	0.07025537250621648	0.07018434767399025	0.07011345525667376	0.07004269489883391	0.06997206624634879	0.06990156894640046	0.06983120264746988	0.069760966999329	0.06969086165303527	0.06962088626092465	0.06955104047660608	0.06948132395495416	0.06941173635210358	0.06934227732544312	0.06927294653360863	0.06920374363647755	0.06913466829516274	0.06906572017200625	0.06899689893057345	0.06892820423564676	0.06885963575321992	0.06879119315049227	0.06872287609586263	0.06865468425892349	0.06858661731045497	0.06851867492241973	0.06845085676795659	0.06838316252137516	0.06831559185814991	0.06824814445491503	0.06818081998945837	0.068113618140716	0.06804653858876696	0.06797958101482726	0.06791274510124504	0.06784603053149482	0.06777943699017176	0.0677129641629872	0.06764661173676247	0.06758037939942423	0.0675142668399986	0.06744827374860654	0.06738239981645841	0.06731664473584871	0.06725100820015108	0.06718548990381315	0.06712008954235144	0.06705480681234637	0.06698964141143743	0.06692459303831792	0.06685966139273013	0.06679484617546033	0.06673014708833411	0.06666556383421117	0.06660109611698103	0.0665367436415577	0.06647250611387501	0.06640838324088223	0.06634437473053904	0.06628048029181068	0.0662166996346639	0.06615303247006168	0.0660894785099589	0.06602603746729799	0.06596270905600413	0.06589949299098043	0.0658363889881041	0.0657733967642217	0.0657105160371445	0.06564774652564415	0.06558508794944853	0.06552254002923728	0.06546010248663721	0.06539777504421831	0.06533555742548934	0.06527344935489346	0.06521145055780452	0.06514956076052167	0.06508777969026676	0.06502610707517897	0.06496454264431104	0.06490308612762538	0.06484173725598956	0.06478049576117258	0.06471936137584075	0.0646583338335536	0.06459741286875999	0.0645365982167941	0.06447588961387123	0.06441528679708451	0.06435478950440014	0.06429439747465411	0.06423411044754847	0.06417392816364696	0.06411385036437141	0.0640538767919981	0.06399400718965391	0.0639342413013125	0.06387457887179053	0.0638150196467441	0.06375556337266522	0.0636962097968776	0.06363695866753365	0.06357780973361028	0.0635187627449058	0.06345981745203592	0.06340097360643071	0.06334223096033026	0.06328358926678194	0.06322504827963658	0.06316660775354488	0.06310826744395402	0.06305002710710464	0.06299188650002646	0.06293384538053579	0.06287590350723203	0.06281806063949352	0.0627603165374753	0.06270267096210488	0.06264512367507938	0.06258767443886228	0.0625303230166798	0.06247306917251818	0.06241591267111968	0.062358853277980276	0.06230189075934569	0.06224502488220851	
